"","country","gender","health","happy","id","news","internet","polintr","cptppola","trstplt","trstprt","trstsci","vote","trstprl","lrscale","stfdem","stfhlth","stfedu","freehms","hmsacld","atcherp","agea","education","unemployd","partnr_educ","happy_scaled","health_centered"
"2776","CZ","Male",4,5,10402,120,2,3,1,3,3,NA,2,3,6,2,5,4,4,4,8,85,321,0,421,-1.04175017974137,1.75399201596806
"2777","CZ","Male",1,7,10404,60,5,3,2,3,3,NA,1,5,7,7,8,8,2,3,6,31,720,0,NA,-0.0676980808178235,-1.24600798403194
"2778","CZ","Male",1,7,10421,45,4,3,2,7,7,NA,2,8,7,6,6,7,2,4,7,52,421,0,NA,-0.0676980808178235,-1.24600798403194
"2779","CZ","Female",2,6,10422,40,5,4,2,8,10,NA,1,9,10,8,9,8,2,2,8,55,421,0,NA,-0.554724130279594,-0.246007984031936
"2780","CZ","Female",1,9,10427,60,3,4,3,6,7,NA,1,5,5,4,9,3,NA,NA,10,52,520,0,520,0.906354018105718,-1.24600798403194
"2781","CZ","Female",1,10,10434,15,5,4,1,4,3,NA,3,5,NA,NA,8,7,2,3,9,18,213,0,NA,1.39338006756749,-1.24600798403194
"2782","CZ","Female",1,8,10442,40,5,4,1,7,7,NA,1,5,6,8,7,6,2,4,7,28,313,0,NA,0.419327968643947,-1.24600798403194
"2783","CZ","Male",3,7,10457,20,5,4,2,9,8,NA,1,8,8,10,8,9,2,4,8,77,323,0,423,-0.0676980808178235,0.753992015968064
"2784","CZ","Female",2,8,10460,150,3,2,2,4,5,NA,1,6,5,6,6,6,1,4,8,49,423,0,NA,0.419327968643947,-0.246007984031936
"2785","CZ","Female",4,3,10465,NA,2,4,1,3,3,NA,2,6,5,4,7,7,NA,4,7,82,423,0,423,-2.01580227866491,1.75399201596806
"2786","CZ","Male",1,7,10484,90,4,2,3,8,7,NA,1,7,4,7,7,7,3,3,6,49,421,0,321,-0.0676980808178235,-1.24600798403194
"2787","CZ","Female",1,7,10486,30,5,3,3,3,3,NA,1,4,5,4,5,6,2,3,7,30,720,0,720,-0.0676980808178235,-1.24600798403194
"2788","CZ","Male",1,7,10489,45,5,3,3,0,0,NA,1,2,8,4,7,2,2,3,10,25,620,0,NA,-0.0676980808178235,-1.24600798403194
"2789","CZ","Female",4,5,10490,90,3,3,1,6,6,NA,1,6,5,6,8,8,3,3,5,71,313,0,NA,-1.04175017974137,1.75399201596806
"2790","CZ","Male",2,8,10494,120,5,3,1,2,2,NA,2,8,5,8,10,9,3,3,10,46,321,0,NA,0.419327968643947,-0.246007984031936
"2791","CZ","Male",3,8,10501,120,5,3,2,8,7,NA,1,9,8,8,9,8,1,1,9,42,321,0,NA,0.419327968643947,0.753992015968064
"2792","CZ","Female",2,4,10502,60,5,4,1,2,2,NA,2,5,3,7,7,7,2,2,6,59,321,0,NA,-1.52877622920314,-0.246007984031936
"2793","CZ","Male",1,8,10504,15,5,3,NA,1,1,NA,1,1,4,7,10,10,1,4,2,43,323,0,323,0.419327968643947,-1.24600798403194
"2794","CZ","Male",2,5,10508,60,5,4,1,3,3,NA,2,3,5,3,6,8,2,2,5,31,321,0,423,-1.04175017974137,-0.246007984031936
"2795","CZ","Female",2,9,10526,45,2,4,1,0,0,NA,1,NA,NA,3,6,1,1,3,8,71,321,0,321,0.906354018105718,-0.246007984031936
"2796","CZ","Female",1,8,10528,120,5,3,1,2,2,NA,1,2,9,8,9,9,1,1,9,33,423,0,720,0.419327968643947,-1.24600798403194
"2797","CZ","Male",2,10,10529,120,5,3,1,4,1,NA,1,5,5,10,10,10,3,3,0,55,321,0,NA,1.39338006756749,-0.246007984031936
"2798","CZ","Female",1,8,10542,NA,4,3,3,6,6,NA,2,8,8,6,5,7,3,4,8,41,520,0,720,0.419327968643947,-1.24600798403194
"2799","CZ","Male",1,2,10546,0,4,4,1,4,2,NA,2,2,NA,7,8,7,3,3,9,49,421,0,NA,-2.50282832812668,-1.24600798403194
"2800","CZ","Female",2,8,10561,75,5,3,2,5,5,NA,2,NA,NA,6,8,8,NA,4,3,52,323,0,NA,0.419327968643947,-0.246007984031936
"2801","CZ","Female",2,8,10567,40,5,2,2,7,7,NA,1,7,7,7,8,7,1,1,7,48,321,0,NA,0.419327968643947,-0.246007984031936
"2802","CZ","Female",1,7,10572,10,5,4,1,7,7,NA,3,7,5,8,8,8,2,3,7,19,213,0,NA,-0.0676980808178235,-1.24600798403194
"2803","CZ","Female",2,8,10573,75,5,4,1,5,7,NA,1,7,7,7,9,9,2,2,8,39,321,0,720,0.419327968643947,-0.246007984031936
"2804","CZ","Male",3,7,10575,600,5,3,2,7,7,NA,2,3,8,6,6,7,3,3,8,31,720,0,620,-0.0676980808178235,0.753992015968064
"2805","CZ","Female",3,9,10579,30,3,3,1,0,0,NA,1,0,6,5,9,9,2,2,9,73,421,0,321,0.906354018105718,0.753992015968064
"2806","CZ","Male",2,9,10581,NA,5,3,2,7,7,NA,2,7,7,5,8,5,3,3,9,47,323,0,321,0.906354018105718,-0.246007984031936
"2807","CZ","Female",2,9,10598,30,4,3,3,9,9,NA,2,7,6,6,8,8,2,2,8,47,313,0,321,0.906354018105718,-0.246007984031936
"2808","CZ","Female",3,5,10599,60,4,3,1,3,3,NA,NA,1,5,1,7,7,5,5,3,45,720,0,323,-1.04175017974137,0.753992015968064
"2809","CZ","Male",2,6,10601,10,5,4,1,7,7,NA,3,8,7,6,4,3,2,2,6,18,213,0,NA,-0.554724130279594,-0.246007984031936
"2810","CZ","Female",2,7,10611,5,5,4,1,2,6,NA,2,5,5,8,9,8,1,3,7,25,321,0,321,-0.0676980808178235,-0.246007984031936
"2811","CZ","Male",2,7,10615,60,3,3,1,2,2,NA,1,6,3,7,8,9,4,5,10,60,321,0,321,-0.0676980808178235,-0.246007984031936
"2812","CZ","Female",2,8,10616,60,5,4,1,7,3,NA,1,5,5,7,8,8,2,NA,7,31,720,0,NA,0.419327968643947,-0.246007984031936
"2813","CZ","Male",1,9,10621,60,4,4,2,8,8,NA,1,8,5,8,9,9,2,3,8,58,321,0,313,0.906354018105718,-1.24600798403194
"2814","CZ","Female",2,4,10626,NA,3,3,1,5,5,NA,1,4,2,6,8,5,4,3,5,74,323,0,NA,-1.52877622920314,-0.246007984031936
"2815","CZ","Male",2,7,10629,60,5,3,1,5,3,NA,2,9,5,10,10,6,3,3,10,61,313,0,NA,-0.0676980808178235,-0.246007984031936
"2816","CZ","Female",3,8,10640,150,4,2,1,5,3,NA,1,2,2,5,4,7,4,5,0,76,321,0,NA,0.419327968643947,0.753992015968064
"2817","CZ","Male",5,5,10644,90,5,3,1,5,5,NA,1,5,10,5,8,2,3,NA,10,54,323,0,321,-1.04175017974137,2.75399201596806
"2818","CZ","Female",3,5,10648,NA,4,2,2,4,3,NA,1,4,6,7,4,6,3,4,8,43,323,0,323,-1.04175017974137,0.753992015968064
"2819","CZ","Female",2,7,10651,60,5,3,1,5,5,NA,1,7,7,8,7,7,2,4,7,52,313,0,720,-0.0676980808178235,-0.246007984031936
"2820","CZ","Male",2,5,10664,15,5,2,3,2,2,NA,1,3,9,5,2,2,2,3,8,46,321,0,321,-1.04175017974137,-0.246007984031936
"2821","CZ","Female",1,8,10680,30,5,4,2,5,6,NA,1,4,6,7,8,7,3,4,9,22,321,0,321,0.419327968643947,-1.24600798403194
"2822","CZ","Female",2,10,10684,30,5,3,2,5,5,NA,3,6,5,10,10,10,1,2,5,20,321,0,NA,1.39338006756749,-0.246007984031936
"2823","CZ","Female",1,4,10685,30,5,4,1,1,1,NA,3,6,NA,5,6,4,1,1,6,20,423,0,NA,-1.52877622920314,-1.24600798403194
"2824","CZ","Female",1,8,10687,0,5,4,1,2,2,NA,2,5,5,6,10,10,2,5,10,21,321,0,NA,0.419327968643947,-1.24600798403194
"2825","CZ","Female",1,9,10691,20,5,3,2,4,4,NA,1,7,NA,8,8,3,1,1,8,45,323,0,323,0.906354018105718,-1.24600798403194
"2826","CZ","Male",4,8,10699,110,1,2,2,4,4,NA,1,4,7,7,8,7,2,4,9,72,321,0,NA,0.419327968643947,1.75399201596806
"2827","CZ","Female",3,5,10703,20,5,3,1,6,6,NA,1,5,0,5,4,7,3,5,2,46,720,0,720,-1.04175017974137,0.753992015968064
"2828","CZ","Male",3,10,10706,120,5,2,3,10,7,NA,1,10,6,10,10,10,3,3,10,73,321,0,421,1.39338006756749,0.753992015968064
"2829","CZ","Female",2,6,10715,90,4,4,1,6,6,NA,1,7,6,7,8,8,2,3,8,61,313,0,323,-0.554724130279594,-0.246007984031936
"2830","CZ","Female",1,6,10716,60,5,3,2,3,2,NA,2,1,NA,8,7,6,1,1,8,21,323,0,NA,-0.554724130279594,-1.24600798403194
"2831","CZ","Female",3,0,10722,30,5,2,1,0,0,NA,1,0,10,4,0,NA,1,1,5,64,321,0,NA,-3.47688042705022,0.753992015968064
"2832","CZ","Male",2,0,10745,10,5,4,1,0,0,NA,2,0,10,0,7,2,2,2,0,23,321,1,NA,-3.47688042705022,-0.246007984031936
"2833","CZ","Male",1,8,10748,10,5,4,1,4,4,NA,3,5,6,5,5,4,3,3,6,17,213,0,NA,0.419327968643947,-1.24600798403194
"2834","CZ","Female",3,2,10757,45,2,4,2,3,2,NA,1,8,5,4,7,7,2,4,8,49,423,0,323,-2.50282832812668,0.753992015968064
"2835","CZ","Female",1,8,10759,45,5,3,1,7,7,NA,1,7,3,8,9,10,2,3,8,50,313,0,421,0.419327968643947,-1.24600798403194
"2836","CZ","Female",2,8,10783,15,4,3,NA,3,2,NA,3,5,NA,2,9,8,2,2,10,19,213,0,NA,0.419327968643947,-0.246007984031936
"2837","CZ","Female",3,5,10793,240,4,2,1,2,2,NA,1,1,10,3,3,2,5,5,0,67,321,0,321,-1.04175017974137,0.753992015968064
"2838","CZ","Female",2,8,10795,10,5,3,1,2,2,NA,2,7,5,7,7,7,2,2,8,55,323,0,323,0.419327968643947,-0.246007984031936
"2839","CZ","Male",3,3,10799,45,4,2,NA,1,0,NA,2,3,2,1,2,2,5,NA,2,72,313,0,321,-2.01580227866491,0.753992015968064
"2840","CZ","Female",2,7,10802,NA,5,3,3,8,6,NA,1,7,8,7,5,4,4,3,7,53,321,0,421,-0.0676980808178235,-0.246007984031936
"2841","CZ","Female",2,5,10813,30,5,4,1,1,1,NA,2,2,5,5,10,10,1,5,0,44,213,0,213,-1.04175017974137,-0.246007984031936
"2842","CZ","Female",3,NA,10816,0,3,4,1,6,6,NA,1,8,NA,7,9,9,4,4,6,68,423,0,NA,NA,0.753992015968064
"2843","CZ","Female",3,5,10819,120,3,3,2,3,3,NA,1,7,6,7,8,7,1,2,5,59,321,1,NA,-1.04175017974137,0.753992015968064
"2844","CZ","Male",2,7,10831,107,2,4,1,6,7,NA,1,6,5,7,9,8,3,3,9,60,321,0,321,-0.0676980808178235,-0.246007984031936
"2845","CZ","Female",3,7,10838,80,1,3,1,5,4,NA,1,5,3,6,8,8,5,5,10,76,720,0,NA,-0.0676980808178235,0.753992015968064
"2846","CZ","Female",3,6,10848,45,5,2,2,4,3,NA,1,6,5,6,5,7,3,3,10,60,520,0,NA,-0.554724130279594,0.753992015968064
"2847","CZ","Male",1,9,10853,2,NA,3,1,0,2,NA,3,2,NA,10,5,5,2,5,8,15,213,0,313,0.906354018105718,-1.24600798403194
"2848","CZ","Male",3,7,10858,75,5,4,1,1,0,NA,2,0,7,9,9,9,2,2,8,68,323,0,421,-0.0676980808178235,0.753992015968064
"2849","CZ","Male",2,7,10865,NA,4,4,1,0,0,NA,2,3,5,5,10,10,4,4,0,41,321,0,323,-0.0676980808178235,-0.246007984031936
"2850","CZ","Male",3,5,10870,45,3,3,2,2,2,NA,2,3,6,5,6,5,3,3,5,26,421,0,NA,-1.04175017974137,0.753992015968064
"2851","CZ","Male",2,7,10875,180,5,2,3,9,9,NA,1,9,7,8,8,8,2,3,9,67,720,0,NA,-0.0676980808178235,-0.246007984031936
"2852","CZ","Male",2,7,10884,60,5,3,1,5,5,NA,1,5,7,5,6,6,2,2,7,46,323,0,NA,-0.0676980808178235,-0.246007984031936
"2853","CZ","Male",2,5,10892,15,5,2,2,1,0,NA,1,3,8,4,7,4,1,1,8,42,520,0,323,-1.04175017974137,-0.246007984031936
"2854","CZ","Female",3,7,10912,120,5,3,NA,2,3,NA,2,5,3,4,4,7,5,5,0,31,321,0,NA,-0.0676980808178235,0.753992015968064
"2855","CZ","Female",3,8,10917,90,3,2,2,3,3,NA,1,4,2,6,7,5,2,2,7,78,520,0,NA,0.419327968643947,0.753992015968064
"2856","CZ","Male",3,5,10940,60,1,3,2,5,5,NA,1,6,5,5,7,7,3,5,4,73,321,0,NA,-1.04175017974137,0.753992015968064
"2857","CZ","Female",2,7,10946,10,5,3,1,5,5,NA,1,4,7,8,9,8,2,3,7,45,323,0,720,-0.0676980808178235,-0.246007984031936
"2858","CZ","Female",3,8,10958,150,4,3,3,6,6,NA,1,7,9,4,5,4,2,2,8,73,313,0,NA,0.419327968643947,0.753992015968064
"2859","CZ","Female",1,10,10962,30,5,2,3,8,7,NA,3,8,9,10,9,10,1,1,10,17,321,0,NA,1.39338006756749,-1.24600798403194
"2860","CZ","Female",1,4,10969,10,5,4,1,1,1,NA,1,4,5,0,7,5,3,5,3,47,313,0,321,-1.52877622920314,-1.24600798403194
"2861","CZ","Female",3,6,10976,NA,3,3,3,5,7,NA,2,6,6,6,8,7,3,4,7,76,213,0,NA,-0.554724130279594,0.753992015968064
"2862","CZ","Female",1,8,10985,45,4,4,1,NA,NA,NA,2,7,5,7,7,7,1,1,8,21,313,0,720,0.419327968643947,-1.24600798403194
"2863","CZ","Female",2,8,10988,5,3,4,1,2,2,NA,2,2,5,5,5,5,3,3,5,30,421,0,720,0.419327968643947,-0.246007984031936
"2864","CZ","Female",1,8,10996,15,5,4,1,5,5,NA,2,5,5,8,8,8,2,2,7,26,620,0,NA,0.419327968643947,-1.24600798403194
"2865","CZ","Female",1,9,11013,5,5,4,1,5,5,NA,2,7,5,9,9,9,2,NA,5,24,321,0,NA,0.906354018105718,-1.24600798403194
"2866","CZ","Male",3,7,11021,0,5,4,NA,5,5,NA,2,5,5,5,8,NA,3,3,NA,22,423,0,NA,-0.0676980808178235,0.753992015968064
"2867","CZ","Male",1,7,11023,60,5,4,3,6,6,NA,2,6,6,6,7,10,1,2,8,23,313,0,NA,-0.0676980808178235,-1.24600798403194
"2868","CZ","Female",1,6,11026,90,5,3,1,2,2,NA,1,4,6,6,9,8,2,4,8,66,321,0,800,-0.554724130279594,-1.24600798403194
"2869","CZ","Female",1,8,11038,60,5,3,1,2,2,NA,1,2,8,6,8,7,2,2,10,43,720,0,NA,0.419327968643947,-1.24600798403194
"2870","CZ","Female",2,8,11040,70,5,3,2,6,6,NA,1,6,7,8,9,9,2,4,7,26,423,0,423,0.419327968643947,-0.246007984031936
"2871","CZ","Male",2,6,11042,15,3,4,1,0,0,NA,1,0,3,2,6,2,2,3,7,71,421,0,NA,-0.554724130279594,-0.246007984031936
"2872","CZ","Female",2,7,11043,10,4,3,2,5,6,NA,1,6,4,6,6,8,3,5,8,35,720,0,323,-0.0676980808178235,-0.246007984031936
"2873","CZ","Female",2,9,11045,60,3,3,2,0,1,NA,1,5,6,10,10,9,2,4,10,70,313,0,NA,0.906354018105718,-0.246007984031936
"2874","CZ","Female",3,7,11049,30,4,4,1,1,1,NA,2,5,5,7,9,NA,2,5,0,76,213,0,NA,-0.0676980808178235,0.753992015968064
"2875","CZ","Male",1,5,11057,75,5,2,3,5,5,NA,3,6,2,6,7,5,1,2,7,19,213,0,NA,-1.04175017974137,-1.24600798403194
"2876","CZ","Male",1,8,11065,120,5,2,3,7,7,NA,1,7,NA,7,7,3,2,2,9,58,321,0,323,0.419327968643947,-1.24600798403194
"2877","CZ","Female",2,10,11075,180,4,3,3,4,4,NA,1,5,6,7,8,8,3,3,0,33,323,0,321,1.39338006756749,-0.246007984031936
"2878","CZ","Female",3,5,11083,30,1,4,1,2,0,NA,1,4,5,5,6,5,NA,5,5,69,321,0,321,-1.04175017974137,0.753992015968064
"2879","CZ","Male",1,7,11086,5,5,4,2,6,6,NA,2,7,6,7,8,8,4,5,5,31,421,0,NA,-0.0676980808178235,-1.24600798403194
"2880","CZ","Male",3,9,11089,60,5,1,1,5,5,NA,1,1,5,10,10,10,2,2,5,61,321,0,NA,0.906354018105718,0.753992015968064
"2881","CZ","Female",2,8,11105,30,5,3,1,2,2,NA,3,5,NA,3,8,5,1,NA,5,20,213,0,NA,0.419327968643947,-0.246007984031936
"2882","CZ","Female",2,5,11108,NA,5,4,1,5,5,NA,2,5,5,5,10,10,3,3,5,56,213,0,NA,-1.04175017974137,-0.246007984031936
"2883","CZ","Male",3,7,11112,30,2,4,1,0,0,NA,1,NA,10,8,9,3,1,2,8,74,321,0,NA,-0.0676980808178235,0.753992015968064
"2884","CZ","Male",2,8,11128,60,5,3,2,5,5,NA,2,5,5,9,7,7,1,NA,7,49,323,0,NA,0.419327968643947,-0.246007984031936
"2885","CZ","Male",1,8,11131,90,5,2,3,5,5,NA,1,8,0,7,8,7,3,5,5,72,720,0,423,0.419327968643947,-1.24600798403194
"2886","CZ","Male",2,5,11143,5,4,1,4,7,6,NA,2,8,3,2,3,4,1,1,4,41,421,1,NA,-1.04175017974137,-0.246007984031936
"2887","CZ","Female",2,7,11147,30,5,3,1,4,2,NA,1,5,8,3,6,4,2,4,6,50,323,0,421,-0.0676980808178235,-0.246007984031936
"2888","CZ","Female",1,1,11154,0,5,4,1,1,1,NA,2,7,NA,3,8,8,3,5,3,27,620,0,NA,-2.98985437758845,-1.24600798403194
"2889","CZ","Female",3,8,11156,60,4,3,2,6,7,NA,2,8,8,8,8,8,1,2,6,48,323,0,321,0.419327968643947,0.753992015968064
"2890","CZ","Male",5,6,11160,60,5,3,2,5,5,NA,1,3,7,5,8,7,2,3,6,66,313,0,213,-0.554724130279594,2.75399201596806
"2891","CZ","Male",3,7,11162,NA,1,4,1,4,5,NA,2,3,NA,4,5,4,5,5,3,49,213,0,NA,-0.0676980808178235,0.753992015968064
"2892","CZ","Male",3,5,11164,60,3,2,3,5,5,NA,1,5,9,5,5,5,2,2,9,42,321,0,NA,-1.04175017974137,0.753992015968064
"2893","CZ","Male",3,7,11169,115,5,2,2,6,6,NA,1,5,7,5,9,8,4,3,6,72,720,0,720,-0.0676980808178235,0.753992015968064
"2894","CZ","Male",1,8,11195,450,5,3,2,6,7,NA,1,7,8,9,8,9,2,NA,8,41,421,0,421,0.419327968643947,-1.24600798403194
"2895","CZ","Male",3,7,11218,20,2,3,3,9,9,NA,2,8,8,6,8,5,4,5,7,41,423,0,423,-0.0676980808178235,0.753992015968064
"2896","CZ","Male",1,8,11222,45,5,3,2,7,8,NA,1,8,1,4,8,8,1,5,6,62,323,0,NA,0.419327968643947,-1.24600798403194
"2897","CZ","Female",3,5,11225,90,5,4,1,3,3,NA,1,3,5,3,8,7,2,3,6,49,321,0,NA,-1.04175017974137,0.753992015968064
"2898","CZ","Male",2,8,11227,30,2,2,1,0,0,NA,1,2,5,8,9,9,2,3,6,55,321,0,NA,0.419327968643947,-0.246007984031936
"2899","CZ","Male",2,10,11232,NA,5,3,1,0,5,NA,1,0,5,7,10,10,5,4,5,41,313,0,313,1.39338006756749,-0.246007984031936
"2900","CZ","Female",1,9,11239,60,5,4,1,5,5,NA,1,7,5,8,8,9,1,5,9,28,720,0,NA,0.906354018105718,-1.24600798403194
"2901","CZ","Male",1,8,11240,60,5,3,1,1,1,NA,1,3,7,8,9,9,2,3,7,49,323,0,NA,0.419327968643947,-1.24600798403194
"2902","CZ","Male",1,9,11259,60,5,4,1,4,4,NA,3,6,8,8,8,7,1,3,8,19,213,0,NA,0.906354018105718,-1.24600798403194
"2903","CZ","Female",1,6,11260,60,5,3,1,3,3,NA,1,2,6,5,7,6,3,3,5,58,323,0,720,-0.554724130279594,-1.24600798403194
"2904","CZ","Female",2,6,11261,60,3,4,2,8,9,NA,1,8,8,9,8,7,3,4,5,54,423,0,NA,-0.554724130279594,-0.246007984031936
"2905","CZ","Male",1,8,11273,60,5,3,1,8,6,NA,1,8,10,8,8,6,2,2,8,42,620,0,720,0.419327968643947,-1.24600798403194
"2906","CZ","Male",4,8,11284,140,5,3,2,1,1,NA,1,2,5,5,5,5,4,5,5,70,720,0,423,0.419327968643947,1.75399201596806
"2907","CZ","Male",1,0,11293,0,5,4,1,0,1,NA,3,3,NA,0,6,0,2,5,8,20,323,0,NA,-3.47688042705022,-1.24600798403194
"2908","CZ","Male",2,10,11300,20,5,2,1,0,6,NA,1,10,10,5,10,10,2,3,8,63,313,0,313,1.39338006756749,-0.246007984031936
"2909","CZ","Female",3,7,11323,180,2,2,2,5,5,NA,1,8,7,6,5,8,3,3,7,69,213,0,321,-0.0676980808178235,0.753992015968064
"2910","CZ","Male",2,5,11328,60,1,2,1,0,0,NA,1,3,6,4,7,0,1,2,2,69,720,0,323,-1.04175017974137,-0.246007984031936
"2911","CZ","Female",2,2,11336,60,5,3,2,0,0,NA,1,1,5,2,5,0,1,3,10,51,313,0,NA,-2.50282832812668,-0.246007984031936
"2912","CZ","Male",1,7,11344,60,5,3,2,6,5,NA,1,6,6,7,8,8,1,1,6,38,323,0,323,-0.0676980808178235,-1.24600798403194
"2913","CZ","Male",3,7,11350,NA,4,3,2,6,5,NA,2,4,7,4,7,6,2,5,5,27,720,0,NA,-0.0676980808178235,0.753992015968064
"2914","CZ","Female",1,8,11375,140,5,3,1,0,0,NA,1,1,8,6,8,8,1,1,8,29,720,0,NA,0.419327968643947,-1.24600798403194
"2915","CZ","Male",2,6,11387,45,4,3,2,8,7,NA,1,7,NA,6,9,8,NA,5,7,41,321,0,323,-0.554724130279594,-0.246007984031936
"2916","CZ","Female",3,7,11402,NA,1,2,4,6,5,NA,2,4,6,6,7,8,3,5,9,71,421,0,NA,-0.0676980808178235,0.753992015968064
"2917","CZ","Male",1,9,11421,60,5,3,3,4,3,NA,1,3,8,8,10,7,1,2,8,38,323,0,323,0.906354018105718,-1.24600798403194
"2918","CZ","Female",3,6,11427,NA,3,4,2,2,4,NA,2,5,5,6,6,6,1,1,5,25,321,0,321,-0.554724130279594,0.753992015968064
"2919","CZ","Male",1,6,11429,NA,5,3,NA,4,5,NA,1,4,9,2,7,1,1,1,3,24,620,0,520,-0.554724130279594,-1.24600798403194
"2920","CZ","Male",1,7,11431,70,4,3,2,5,5,NA,1,5,5,8,9,9,3,3,8,29,321,0,321,-0.0676980808178235,-1.24600798403194
"2921","CZ","Female",3,9,11440,150,2,2,1,8,8,NA,1,5,3,7,8,9,1,5,2,75,321,0,NA,0.906354018105718,0.753992015968064
"2922","CZ","Male",1,7,11446,45,5,4,1,1,0,NA,2,3,5,2,9,6,3,5,10,42,421,0,NA,-0.0676980808178235,-1.24600798403194
"2923","CZ","Female",4,6,11447,60,3,3,NA,3,3,NA,1,4,4,7,9,8,3,5,6,68,321,0,323,-0.554724130279594,1.75399201596806
"2924","CZ","Male",2,7,11451,5,5,3,2,5,4,NA,2,4,5,4,5,5,2,3,5,31,323,1,NA,-0.0676980808178235,-0.246007984031936
"2925","CZ","Male",1,8,11454,60,5,2,4,5,5,NA,1,6,7,9,9,9,1,3,9,39,720,0,620,0.419327968643947,-1.24600798403194
"2926","CZ","Male",2,7,11458,30,4,4,1,1,0,NA,2,5,2,5,5,3,2,4,5,65,321,0,423,-0.0676980808178235,-0.246007984031936
"2927","CZ","Female",1,8,11466,30,5,3,1,4,4,NA,1,5,6,8,9,9,2,2,7,44,720,0,423,0.419327968643947,-1.24600798403194
"2928","CZ","Female",3,5,11469,20,3,4,1,4,1,NA,1,0,2,2,6,9,4,5,5,56,323,0,720,-1.04175017974137,0.753992015968064
"2929","CZ","Female",3,10,11470,40,5,3,1,5,5,NA,1,7,3,10,10,10,2,4,5,67,321,0,321,1.39338006756749,0.753992015968064
"2930","CZ","Female",3,6,11475,30,2,4,1,3,3,NA,2,6,4,7,7,7,2,2,6,41,321,0,NA,-0.554724130279594,0.753992015968064
"2931","CZ","Female",2,5,11493,70,5,4,1,2,3,NA,1,3,1,5,7,7,2,3,4,46,520,0,NA,-1.04175017974137,-0.246007984031936
"2932","CZ","Female",1,10,11499,20,5,4,1,5,5,NA,1,5,4,8,10,9,1,1,2,33,520,0,620,1.39338006756749,-1.24600798403194
"2933","CZ","Female",3,6,11523,120,1,3,1,2,2,NA,2,1,1,5,7,8,3,5,7,83,720,0,323,-0.554724130279594,0.753992015968064
"2934","CZ","Female",2,7,11526,45,5,3,3,5,3,NA,2,4,7,8,8,8,3,4,6,51,720,0,800,-0.0676980808178235,-0.246007984031936
"2935","CZ","Female",2,8,11530,180,3,3,1,4,4,NA,1,6,5,9,9,9,2,2,6,65,323,0,NA,0.419327968643947,-0.246007984031936
"2936","CZ","Male",1,10,11541,60,5,3,2,5,5,NA,1,7,10,7,10,10,2,2,7,33,620,0,321,1.39338006756749,-1.24600798403194
"2937","CZ","Male",2,7,11542,120,5,3,2,3,3,NA,2,8,5,9,7,9,3,3,10,42,423,0,313,-0.0676980808178235,-0.246007984031936
"2938","CZ","Male",2,8,11543,30,5,3,1,2,2,NA,3,3,NA,8,8,8,2,3,10,19,213,0,NA,0.419327968643947,-0.246007984031936
"2939","CZ","Male",1,10,11565,20,5,4,1,8,8,NA,2,8,5,8,8,10,1,1,8,26,520,0,423,1.39338006756749,-1.24600798403194
"2940","CZ","Male",2,8,11570,30,2,2,2,6,5,NA,1,9,8,6,8,8,3,3,8,76,720,0,323,0.419327968643947,-0.246007984031936
"2941","CZ","Female",2,8,11582,60,5,3,3,7,5,NA,2,6,5,8,4,6,3,4,9,71,423,0,NA,0.419327968643947,-0.246007984031936
"2942","CZ","Male",2,7,11587,60,5,2,2,5,5,NA,1,7,6,7,9,8,2,3,8,43,313,0,720,-0.0676980808178235,-0.246007984031936
"2943","CZ","Female",4,6,11588,10,5,3,3,2,2,NA,1,4,5,6,8,5,3,4,8,54,313,0,NA,-0.554724130279594,1.75399201596806
"2944","CZ","Male",2,7,11597,30,2,4,NA,2,2,NA,2,2,4,6,8,8,2,5,6,52,321,0,321,-0.0676980808178235,-0.246007984031936
"2945","CZ","Male",1,8,11598,30,5,4,1,5,5,NA,1,5,6,6,8,7,5,5,10,49,213,0,321,0.419327968643947,-1.24600798403194
"2946","CZ","Female",1,8,11600,160,5,3,3,8,9,NA,2,9,8,7,8,8,4,3,8,45,321,0,NA,0.419327968643947,-1.24600798403194
"2947","CZ","Female",2,7,11602,20,5,3,1,2,5,NA,2,2,8,5,6,7,2,2,7,32,323,0,421,-0.0676980808178235,-0.246007984031936
"2948","CZ","Female",2,9,11611,0,5,4,1,5,5,NA,2,4,5,5,9,9,3,4,2,43,423,0,NA,0.906354018105718,-0.246007984031936
"2949","CZ","Male",4,5,11612,60,1,1,2,2,2,NA,1,2,5,4,5,5,2,2,6,76,720,0,720,-1.04175017974137,1.75399201596806
"2950","CZ","Female",2,6,11614,210,5,4,1,0,0,NA,2,0,5,6,9,8,3,5,0,31,323,0,423,-0.554724130279594,-0.246007984031936
"2951","CZ","Male",3,4,11629,60,5,1,3,4,5,NA,1,5,8,3,7,8,4,4,2,30,720,0,NA,-1.52877622920314,0.753992015968064
"2952","CZ","Male",2,7,11630,90,5,2,2,1,4,NA,1,8,9,7,7,8,3,3,7,41,313,0,520,-0.0676980808178235,-0.246007984031936
"2953","CZ","Female",1,8,11633,15,5,4,1,5,5,NA,2,5,5,5,8,7,4,4,8,34,720,0,NA,0.419327968643947,-1.24600798403194
"2954","CZ","Female",3,10,11635,180,4,1,2,9,9,NA,1,8,3,9,8,10,4,5,9,58,213,0,321,1.39338006756749,0.753992015968064
